,yr_released,report_year,supervising_dist,release_type,race_ethnicity,age_released,sex,crime_class,crime_type,crime_subtype,recidivist,target_pop
10268,2012,2015,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
10269,2012,2015,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
10270,2012,2015,2JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
10271,2012,2015,3JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Sex Offender Registry/Residency,Yes,Yes
10272,2012,2015,ISC,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,Yes
10273,2012,2015,ISC,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,Yes
10274,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,Yes,No
10275,2012,2015,1JD,Parole,Black - Non-Hispanic,Under 25,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,Yes
10276,2012,2015,8JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Public Order,Weapons,No,Yes
10277,2012,2015,5JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Other,Other Criminal,No,Yes
10278,2012,2015,ISC,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,Yes
10279,2012,2015,ISC,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,Yes
10280,2012,2015,ISC,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,Yes
10281,2012,2015,ISC,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,Yes
10282,2012,2015,ISC,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,Yes
10283,2012,2015,4JD,Parole,White - Non-Hispanic,55 and Older,Male,Felony - Enhancement to Original Penalty,Public Order,OWI,No,Yes
10284,2012,2015,2JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,Yes,Yes
10285,2012,2015,,Discharged – End of Sentence,White - Hispanic,Under 25,Male,D Felony,Drug,Trafficking,No,No
10286,2012,2015,,Discharged – End of Sentence,White - Hispanic,Under 25,Male,D Felony,Drug,Trafficking,No,No
10287,2012,2015,ISC,Parole,Black - Non-Hispanic,45-54,Male,C Felony,Violent,Robbery,No,No
10288,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Property,Forgery/Fraud,Yes,Yes
10289,2012,2015,,Discharged – End of Sentence,White - Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Burglary,Yes,No
10290,2012,2015,1JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,Yes
10291,2012,2015,1JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,Yes
10292,2012,2015,1JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,Yes
10293,2012,2015,1JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,Yes
10294,2012,2015,6JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Property,Theft,Yes,Yes
10295,2012,2015,7JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,Weapons,No,Yes
10296,2012,2015,7JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Public Order,Weapons,No,Yes
10297,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,55 and Older,Male,D Felony,Drug,Drug Possession,No,No
10298,2012,2015,5JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Property,Theft,No,Yes
10299,2012,2015,5JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Property,Theft,No,Yes
10300,2012,2015,5JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Property,Theft,No,Yes
10301,2012,2015,7JD,Parole,Black - Non-Hispanic,45-54,Male,D Felony,Property,Forgery/Fraud,Yes,Yes
10302,2012,2015,,Discharged – End of Sentence,Asian or Pacific Islander - Non-Hispanic,25-34,Female,D Felony,Property,Theft,No,No
10303,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,D Felony,Violent,Assault,Yes,No
10304,2012,2015,5JD,Parole,Black - Non-Hispanic,25-34,Male,B Felony,Other,Other Criminal,No,Yes
10305,2012,2015,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Other,Other Criminal,No,Yes
10306,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Property,Theft,Yes,No
10307,2012,2015,8JD,Parole,White - Non-Hispanic,Under 25,Female,D Felony,Property,Burglary,No,Yes
10308,2012,2015,5JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Violent,Robbery,No,Yes
10309,2012,2015,5JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Violent,Robbery,No,Yes
10310,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,Under 25,Male,Serious Misdemeanor,Public Order,OWI,Yes,No
10311,2012,2015,5JD,Special Sentence,White - Non-Hispanic,55 and Older,Male,Aggravated Misdemeanor,Other,Special Sentence Revocation,No,Yes
10312,2012,2015,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Trafficking,No,Yes
10313,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,Yes,No
10314,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Traffic,No,No
10315,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Traffic,No,No
10316,2012,2015,1JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
10317,2012,2015,1JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
10318,2012,2015,1JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
10319,2012,2015,ISC,Parole,American Indian or Alaska Native - Non-Hispanic,35-44,Male,C Felony,Property,Burglary,Yes,Yes
10320,2012,2015,,Discharged – End of Sentence,,45-54,Male,C Felony,Drug,Trafficking,No,No
10321,2012,2015,1JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
10322,2012,2015,1JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,Yes,Yes
10323,2012,2015,8JD,Parole,White - Non-Hispanic,45-54,Female,C Felony,Drug,Trafficking,No,Yes
10324,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Public Order,OWI,Yes,No
10325,2012,2015,,Discharged – End of Sentence,American Indian or Alaska Native - Non-Hispanic,35-44,Male,D Felony,Public Order,Sex Offender Registry/Residency,No,No
10326,2012,2015,8JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Burglary,Yes,Yes
10327,2012,2015,2JD,Parole,Black - Non-Hispanic,45-54,Male,D Felony,Public Order,OWI,Yes,Yes
10328,2012,2015,3JD,Parole,American Indian or Alaska Native - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,Yes
10329,2014,2017,,,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,No
10330,2012,2015,8JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Violent,Assault,Yes,Yes
10331,2012,2015,5JD,Parole,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Forgery/Fraud,Yes,Yes
10332,2012,2015,2JD,Parole,White - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,Yes
10333,2012,2015,6JD,Special Sentence,White - Non-Hispanic,35-44,Male,Special Sentence 2005,Violent,Sex,No,Yes
10334,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,55 and Older,Male,D Felony,Property,Burglary,Yes,No
10335,2012,2015,2JD,Parole,White - Non-Hispanic,45-54,Female,D Felony,Public Order,OWI,Yes,Yes
10336,2012,2015,1JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,Yes,Yes
10337,2012,2015,ISC,Parole,White - Non-Hispanic,35-44,Male,D Felony,Drug,Drug Possession,Yes,Yes
10338,2012,2015,4JD,Special Sentence,White - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Other,Special Sentence Revocation,Yes,Yes
10339,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,Yes,No
10340,2012,2015,1JD,Parole,White - Non-Hispanic,55 and Older,Male,D Felony,Property,Forgery/Fraud,No,Yes
10341,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,B Felony,Violent,Other Violent,No,No
10342,2012,2015,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,No
10343,2012,2015,8JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,No
10344,2012,2015,6JD,Parole,White - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Drug,Drug Possession,No,Yes
10345,2012,2015,8JD,Parole,Black - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Public Order,OWI,No,Yes
10346,2012,2015,,Discharged – End of Sentence,American Indian or Alaska Native - Non-Hispanic,Under 25,Male,Aggravated Misdemeanor,Property,Theft,No,No
10347,2012,2015,5JD,Parole,White - Non-Hispanic,55 and Older,Male,C Felony,Drug,Trafficking,Yes,Yes
10348,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,55 and Older,Male,D Felony,Property,Theft,Yes,No
10349,2012,2015,5JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,Yes
10350,2012,2015,5JD,Parole,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,Yes
10351,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,55 and Older,Male,Serious Misdemeanor,Public Order,Traffic,No,No
10352,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,Sex Offender Registry/Residency,No,Yes
10353,2012,2015,5JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Violent,Assault,Yes,Yes
10354,2012,2015,8JD,Special Sentence,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Other,Special Sentence Revocation,No,Yes
10355,2012,2015,1JD,Parole,White - Non-Hispanic,35-44,Female,D Felony,Property,Forgery/Fraud,Yes,Yes
10356,2012,2015,5JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,Yes,Yes
10357,2012,2015,1JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,Yes,Yes
10358,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,Yes,Yes
10359,2012,2015,ISC,Parole,White - Hispanic,35-44,Male,C Felony,Violent,Sex,No,No
10360,2012,2015,ISC,Parole,White - Non-Hispanic,45-54,Male,D Felony,Public Order,Traffic,Yes,Yes
10361,2012,2015,8JD,Parole,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Property,Forgery/Fraud,Yes,Yes
10362,2012,2015,1JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,No,Yes
10363,2012,2015,1JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,No,Yes
10364,2012,2015,1JD,Parole,Black - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,No,Yes
10365,2012,2015,6JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,Yes,Yes
10366,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Female,C Felony,Property,Theft,No,Yes
10367,2012,2015,4JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Property,Forgery/Fraud,Yes,Yes
10368,2012,2015,7JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
10369,2012,2015,ISC,Parole,White - Hispanic,25-34,Male,D Felony,Property,Forgery/Fraud,No,No
10370,2012,2015,7JD,Parole,Black - Non-Hispanic,45-54,Male,B Felony,Violent,Murder/Manslaughter,No,Yes
10371,2012,2015,1JD,Parole,Black - Non-Hispanic,45-54,Female,D Felony,Drug,Drug Possession,No,Yes
10372,2012,2015,3JD,Parole,Black - Non-Hispanic,35-44,Female,D Felony,Property,Forgery/Fraud,No,No
10373,2012,2015,1JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,Yes,Yes
10374,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Violent,Murder/Manslaughter,Yes,Yes
10375,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,C Felony,Violent,Kidnap,No,No
10376,2012,2015,7JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Forgery/Fraud,Yes,Yes
10377,2012,2015,5JD,Parole,White - Non-Hispanic,35-44,Male,Felony - Enhancement to Original Penalty,Violent,Assault,Yes,Yes
10378,2012,2015,8JD,Parole,White - Non-Hispanic,45-54,Male,Aggravated Misdemeanor,Public Order,Traffic,No,Yes
10379,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,35-44,Male,D Felony,Violent,Kidnap,No,No
10380,2012,2015,7JD,Parole,Black - Non-Hispanic,35-44,Male,D Felony,Violent,Assault,Yes,Yes
10381,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Public Order,OWI,No,No
10382,2012,2015,,Discharged – End of Sentence,Black - Non-Hispanic,25-34,Male,C Felony,Violent,Kidnap,No,No
10383,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Burglary,No,Yes
10384,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Burglary,No,Yes
10385,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Burglary,No,Yes
10386,2012,2015,1JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Violent,Robbery,Yes,Yes
10387,2012,2015,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Drug,Drug Possession,No,Yes
10388,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,55 and Older,Male,B Felony,Drug,Trafficking,No,No
10389,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,No,Yes
10390,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,No,Yes
10391,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,No,Yes
10392,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,No,Yes
10393,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,Serious Misdemeanor,Violent,Assault,No,No
10394,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,Serious Misdemeanor,Violent,Assault,No,No
10395,2012,2015,1JD,Parole,American Indian or Alaska Native - Non-Hispanic,35-44,Male,D Felony,Public Order,OWI,No,Yes
10396,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,D Felony,Drug,Trafficking,Yes,No
10397,2012,2015,5JD,Parole,White - Non-Hispanic,35-44,Male,B Felony,Drug,Trafficking,Yes,Yes
10398,2012,2015,2JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Violent,Sex,No,Yes
10399,2012,2015,1JD,Parole,White - Non-Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,No
10400,2012,2015,8JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Violent,Assault,Yes,Yes
10401,2012,2015,,Discharged – End of Sentence,White - Hispanic,Under 25,Male,C Felony,Drug,Trafficking,No,No
10402,2012,2015,,Discharged – End of Sentence,White - Hispanic,Under 25,Male,C Felony,Drug,Trafficking,No,No
10403,2012,2015,ISC,Parole,White - Hispanic,25-34,Male,D Felony,Drug,Drug Possession,No,Yes
10404,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Property,Theft,No,Yes
10405,2012,2015,5JD,Special Sentence,White - Non-Hispanic,35-44,Male,Aggravated Misdemeanor,Other,Special Sentence Revocation,No,Yes
10406,2012,2015,2JD,Parole,White - Non-Hispanic,45-54,Male,B Felony,Drug,Trafficking,Yes,Yes
10407,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Forgery/Fraud,Yes,No
10408,2012,2015,3JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Property,Vandalism,No,Yes
10409,2012,2015,3JD,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,No,Yes
10410,2012,2015,4JD,Parole,White - Non-Hispanic,Under 25,Male,D Felony,Drug,Trafficking,Yes,Yes
10411,2012,2015,,Discharged – End of Sentence,White - Hispanic,45-54,Male,C Felony,Violent,Sex,No,No
10412,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,No,Yes
10413,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,B Felony,Drug,Trafficking,No,Yes
10414,2012,2015,6JD,Parole,White - Non-Hispanic,Under 25,Male,C Felony,Drug,Trafficking,No,No
10415,2012,2015,8JD,Parole,White - Non-Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Violent,Sex,No,Yes
10416,2012,2015,7JD,Parole,Black - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,Yes,Yes
10417,2012,2015,,Discharged – End of Sentence,White - Hispanic,25-34,Male,Felony - Enhancement to Original Penalty,Violent,Sex,Yes,No
10418,2012,2015,8JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,No,Yes
10419,2012,2015,8JD,Parole,Black - Non-Hispanic,25-34,Male,D Felony,Property,Burglary,No,Yes
10420,2012,2015,2JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Property,Theft,Yes,Yes
10421,2012,2015,ISC,Parole,White - Non-Hispanic,45-54,Female,D Felony,Property,Forgery/Fraud,No,No
10422,2012,2015,ISC,Parole,White - Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,No
10423,2012,2015,ISC,Parole,White - Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,No
10424,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Property,Theft,Yes,Yes
10425,2012,2015,8JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,Yes
10426,2012,2015,8JD,Parole,White - Non-Hispanic,35-44,Male,D Felony,Property,Burglary,No,Yes
10427,2012,2015,5JD,Parole,Black - Non-Hispanic,55 and Older,Male,D Felony,Public Order,OWI,No,Yes
10428,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
10429,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
10430,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
10431,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
10432,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
10433,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
10434,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
10435,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
10436,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,D Felony,Violent,Assault,No,No
10437,2012,2015,ISC,Parole,White - Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
10438,2012,2015,ISC,Parole,White - Hispanic,35-44,Male,C Felony,Drug,Trafficking,No,Yes
10439,2012,2015,7JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Property,Burglary,No,Yes
10440,2012,2015,8JD,Parole,White - Non-Hispanic,35-44,Female,D Felony,Public Order,OWI,No,No
10441,2012,2015,ISC,Parole,White - Non-Hispanic,Under 25,Female,D Felony,Property,Forgery/Fraud,No,No
10442,2012,2015,ISC,Parole,White - Non-Hispanic,Under 25,Female,D Felony,Property,Forgery/Fraud,No,No
10443,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Property,Burglary,Yes,No
10444,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Female,D Felony,Property,Vandalism,Yes,Yes
10445,2012,2015,8JD,Parole,White - Non-Hispanic,45-54,Male,B Felony,Drug,Trafficking,Yes,Yes
10446,2012,2015,1JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
10447,2012,2015,1JD,Parole,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,No,Yes
10448,2012,2015,ISC,Parole,White - Hispanic,45-54,Male,Felony - Enhancement to Original Penalty,Drug,Trafficking,No,Yes
10449,2012,2015,5JD,Parole,Black - Non-Hispanic,Under 25,Male,C Felony,Violent,Other Violent,Yes,Yes
10450,2012,2015,4JD,Parole,White - Non-Hispanic,45-54,Female,D Felony,Property,Forgery/Fraud,Yes,Yes
10451,2012,2015,1JD,Parole,White - Non-Hispanic,25-34,Male,D Felony,Public Order,OWI,No,No
10452,2012,2015,,Discharged – End of Sentence,American Indian or Alaska Native - Non-Hispanic,25-34,Female,Aggravated Misdemeanor,Property,Vandalism,No,No
10453,2012,2015,8JD,Parole,White - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
10454,2012,2015,6JD,Parole,White - Hispanic,25-34,Female,Aggravated Misdemeanor,Public Order,Traffic,No,No
10455,2012,2015,,Discharged – End of Sentence,White - Non-Hispanic,45-54,Male,C Felony,Drug,Trafficking,Yes,No
10456,2012,2015,ISC,Parole,Black - Non-Hispanic,25-34,Male,C Felony,Drug,Trafficking,Yes,Yes
10457,2012,2015,5JD,Parole,White - Non-Hispanic,25-34,Male,Serious Misdemeanor,Public Order,OWI,No,Yes
10458,2012,2015,8JD,Parole,White - Hispanic,25-34,Male,D Felony,Public Order,OWI,Yes,Yes
10459,2012,2015,5JD,Special Sentence,Black - Non-Hispanic,25-34,Male,Aggravated Misdemeanor,Other,Special Sentence Revocation,Yes,Yes
