,yr_released,report_year,race_ethnicity,age_released,crime_class,crime_type,crime_subtype,release_type,super_dist,recidivist,target_pop,sex,crime_class_map,race_ethnicity_map,release_type_map,recidivist_map,target_pop_map,sex_map,age_released_map
16902,2013,2016,White - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Parole Granted,5JD,Yes,Yes,Male,D Felony,White,Parole,1,1,0,2
16903,2013,2016,White - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Drug,Drug Possession,Paroled w/Immediate Discharge,unknown,No,Yes,Male,Aggravated Misdemeanor,White,Paroled,0,1,0,4
16904,2013,2016,White - Hispanic,25-34,C Felony,Violent,Assault,Parole Granted,1JD,Yes,Yes,Male,C Felony,Hispanic,Parole,1,1,0,1
16905,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole Granted,6JD,No,Yes,Male,C Felony,Black,Parole,0,1,0,0
16906,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole Granted,6JD,No,Yes,Male,C Felony,Black,Parole,0,1,0,0
16907,2013,2016,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Burglary,Parole Granted,5JD,Yes,Yes,Female,Aggravated Misdemeanor,White,Parole,1,1,1,1
16908,2013,2016,White - Non-Hispanic,35-44,C Felony,Property,Burglary,Parole Granted,4JD,Yes,Yes,Female,C Felony,White,Parole,1,1,1,2
16909,2013,2016,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,7JD,Yes,Yes,Male,Aggravated Misdemeanor,White,Special Sentence,1,1,0,1
16910,2013,2016,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,OWI,Discharged - Expiration of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,1
16911,2013,2016,Black - Non-Hispanic,55 and Older,D Felony,Violent,Assault,Parole Granted,7JD,No,Yes,Male,D Felony,Black,Parole,0,1,0,4
16912,2013,2016,White - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,7JD,Yes,Yes,Male,Felony - Enhancement to Original Penalty,White,Parole,1,1,0,1
16913,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,No,No,Male,C Felony,Black,Discharged - End of Sentence,0,0,0,0
16914,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,No,No,Male,C Felony,Black,Discharged - End of Sentence,0,0,0,0
16915,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,No,No,Male,C Felony,Black,Discharged - End of Sentence,0,0,0,0
16916,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,No,No,Male,C Felony,Black,Discharged - End of Sentence,0,0,0,0
16917,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,No,No,Male,C Felony,Black,Discharged - End of Sentence,0,0,0,0
16918,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,No,No,Male,C Felony,Black,Discharged - End of Sentence,0,0,0,0
16919,2013,2016,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,5JD,Yes,Yes,Male,Aggravated Misdemeanor,White,Special Sentence,1,1,0,1
16920,2013,2016,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,2JD,Yes,Yes,Female,C Felony,White,Parole,1,1,1,1
16921,2013,2016,Black - Non-Hispanic,35-44,B Felony,Violent,Other Violent,Parole Granted,2JD,No,Yes,Male,B Felony,Black,Parole,0,1,0,2
16922,2013,2016,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Drug,Drug Possession,Parole Granted,1JD,No,Yes,Female,Aggravated Misdemeanor,Black,Parole,0,1,1,2
16923,2013,2016,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Theft,Parole Granted,5JD,No,Yes,Male,Aggravated Misdemeanor,White,Parole,0,1,0,0
16924,2013,2016,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Theft,Parole Granted,5JD,No,Yes,Male,Aggravated Misdemeanor,White,Parole,0,1,0,0
16925,2013,2016,Black - Non-Hispanic,25-34,D Felony,Public Order,OWI,Parole Granted,2JD,No,Yes,Female,D Felony,Black,Parole,0,1,1,1
16926,2013,2016,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Property,Forgery/Fraud,Paroled w/Immediate Discharge,5JD,No,Yes,Male,Aggravated Misdemeanor,White,Paroled,0,1,0,1
16927,2013,2016,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Public Order,Alcohol,Discharged - Expiration of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,2
16928,2013,2016,White - Non-Hispanic,45-54,B Felony,Drug,Trafficking,Paroled to Detainer - Out of State,5JD,No,Yes,Male,B Felony,White,Paroled to Detainer,0,1,0,3
16929,2013,2016,Black - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Public Order,Traffic,Discharged - Expiration of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,0,0,0,4
16930,2013,2016,Black - Non-Hispanic,35-44,D Felony,Public Order,Traffic,Discharged - Expiration of Sentence,unknown,Yes,No,Male,D Felony,Black,Discharged - End of Sentence,1,0,0,2
16931,2013,2016,White - Non-Hispanic,55 and Older,Aggravated Misdemeanor,Public Order,OWI,Paroled w/Immediate Discharge,unknown,No,Yes,Male,Aggravated Misdemeanor,White,Paroled,0,1,0,4
16932,2013,2016,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole Granted,7JD,No,Yes,Male,D Felony,White,Parole,0,1,0,0
16933,2013,2016,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole Granted,7JD,No,Yes,Male,D Felony,White,Parole,0,1,0,0
16934,2013,2016,White - Non-Hispanic,Under 25,D Felony,Drug,Trafficking,Parole Granted,7JD,No,Yes,Male,D Felony,White,Parole,0,1,0,0
16935,2013,2016,White - Non-Hispanic,25-34,D Felony,Drug,Trafficking,Parole Granted,2JD,Yes,Yes,Male,D Felony,White,Parole,1,1,0,1
16936,2013,2016,White - Non-Hispanic,35-44,D Felony,Violent,Sex,Released to Special Sentence,4JD,No,Yes,Male,D Felony,White,Special Sentence,0,1,0,2
16937,2013,2016,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Public Order,Prostitution/Pimping,Discharged - Expiration of Sentence,unknown,No,No,Female,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,1,0
16938,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole Granted,1JD,No,Yes,Male,C Felony,Black,Parole,0,1,0,0
16939,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole Granted,1JD,No,Yes,Male,C Felony,Black,Parole,0,1,0,0
16940,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole Granted,1JD,No,Yes,Male,C Felony,Black,Parole,0,1,0,0
16941,2013,2016,White - Non-Hispanic,25-34,D Felony,Property,Forgery/Fraud,Paroled w/Immediate Discharge,7JD,Yes,Yes,Female,D Felony,White,Paroled,1,1,1,1
16942,2013,2016,White - Non-Hispanic,55 and Older,D Felony,Drug,Drug Possession,Parole Granted,1JD,No,Yes,Male,D Felony,White,Parole,0,1,0,4
16943,2013,2016,Black - Non-Hispanic,45-54,C Felony,Property,Theft,Parole Granted,7JD,Yes,Yes,Male,C Felony,Black,Parole,1,1,0,3
16944,2013,2016,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,unknown,No,Yes,Male,Felony - Enhancement to Original Penalty,White,Parole,0,1,0,3
16945,2013,2016,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole Granted,5JD,No,Yes,Male,D Felony,White,Parole,0,1,0,2
16946,2013,2016,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole Granted,5JD,No,Yes,Male,D Felony,White,Parole,0,1,0,2
16947,2013,2016,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole Granted,5JD,No,Yes,Male,D Felony,White,Parole,0,1,0,2
16948,2013,2016,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,0
16949,2013,2016,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,0
16950,2013,2016,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,0
16951,2013,2016,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,0,0,0,0
16952,2013,2016,White - Non-Hispanic,25-34,D Felony,Public Order,Flight/Escape,Discharged - Expiration of Sentence,unknown,No,No,Male,D Felony,White,Discharged - End of Sentence,0,0,0,1
16953,2013,2016,White - Hispanic,Under 25,D Felony,Violent,Assault,Discharged - Expiration of Sentence,unknown,No,No,Male,D Felony,Hispanic,Discharged - End of Sentence,0,0,0,0
16954,2013,2016,White - Hispanic,Under 25,D Felony,Violent,Assault,Discharged - Expiration of Sentence,unknown,No,No,Male,D Felony,Hispanic,Discharged - End of Sentence,0,0,0,0
16955,2013,2016,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Other Violent,Discharged - Expiration of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,1,0,0,1
16956,2013,2016,Black - Non-Hispanic,35-44,Aggravated Misdemeanor,Public Order,Traffic,Parole Granted,1JD,No,Yes,Male,Aggravated Misdemeanor,Black,Parole,0,1,0,2
16957,2013,2016,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole Granted,7JD,Yes,Yes,Male,D Felony,White,Parole,1,1,0,2
16958,2013,2016,White - Non-Hispanic,35-44,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,2JD,Yes,Yes,Male,Felony - Enhancement to Original Penalty,White,Parole,1,1,0,2
16959,2013,2016,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Property,Theft,Discharged - Expiration of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,2
16960,2013,2016,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,1JD,Yes,Yes,Male,C Felony,White,Parole,1,1,0,1
16961,2013,2016,White - Hispanic,Under 25,D Felony,Drug,Trafficking,Parole Granted,8JD,No,Yes,Female,D Felony,Hispanic,Parole,0,1,1,0
16962,2013,2016,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,8JD,No,Yes,Male,Aggravated Misdemeanor,White,Special Sentence,0,1,0,3
16963,2013,2016,Black - Non-Hispanic,Under 25,D Felony,Public Order,Weapons,Parole Granted,2JD,No,Yes,Male,D Felony,Black,Parole,0,1,0,0
16964,2013,2016,Black - Non-Hispanic,55 and Older,Felony - Enhancement to Original Penalty,Other,Other Criminal,Paroled to Detainer - U.S. Marshall,unknown,No,Yes,Male,Felony - Enhancement to Original Penalty,Black,Paroled to Detainer,0,1,0,4
16965,2013,2016,White - Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,7JD,No,Yes,Male,C Felony,Hispanic,Parole,0,1,0,1
16966,2013,2016,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,6JD,Yes,Yes,Male,C Felony,White,Parole,1,1,0,1
16967,2013,2016,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Property,Burglary,Discharged - Expiration of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,0
16968,2013,2016,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole Granted,3JD,Yes,Yes,Male,D Felony,White,Parole,1,1,0,2
16969,2013,2016,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Parole Granted,3JD,Yes,Yes,Male,D Felony,White,Parole,1,1,0,2
16970,2013,2016,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole Granted,2JD,No,Yes,Male,D Felony,White,Parole,0,1,0,1
16971,2013,2016,White - Non-Hispanic,25-34,D Felony,Property,Theft,Parole Granted,2JD,No,Yes,Male,D Felony,White,Parole,0,1,0,1
16972,2013,2016,White - Non-Hispanic,25-34,C Felony,Violent,Other Violent,Parole Granted,7JD,No,Yes,Male,C Felony,White,Parole,0,1,0,1
16973,2013,2016,White - Non-Hispanic,25-34,C Felony,Violent,Other Violent,Parole Granted,7JD,No,Yes,Male,C Felony,White,Parole,0,1,0,1
16974,2013,2016,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Drug,Drug Possession,Discharged - Expiration of Sentence,unknown,No,No,Male,Aggravated Misdemeanor,Black,Discharged - End of Sentence,0,0,0,0
16975,2013,2016,White - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,7JD,Yes,Yes,Male,Felony - Enhancement to Original Penalty,White,Parole,1,1,0,3
16976,2013,2016,Black - Non-Hispanic,35-44,D Felony,Public Order,Other Public Order,Discharged - Expiration of Sentence,unknown,No,No,Male,D Felony,Black,Discharged - End of Sentence,0,0,0,2
16977,2013,2016,Black - Non-Hispanic,35-44,D Felony,Public Order,Traffic,Parole Granted,5JD,Yes,Yes,Male,D Felony,Black,Parole,1,1,0,2
16978,2013,2016,White - Non-Hispanic,25-34,Aggravated Misdemeanor,Public Order,Weapons,Parole Granted,3JD,No,Yes,Female,Aggravated Misdemeanor,White,Parole,0,1,1,1
16979,2013,2016,White - Non-Hispanic,45-54,B Felony,Violent,Other Violent,Discharged - Expiration of Sentence,unknown,No,No,Male,B Felony,White,Discharged - End of Sentence,0,0,0,3
16980,2013,2016,White - Non-Hispanic,45-54,B Felony,Violent,Other Violent,Discharged - Expiration of Sentence,unknown,No,No,Male,B Felony,White,Discharged - End of Sentence,0,0,0,3
16981,2013,2016,White - Hispanic,Under 25,D Felony,Public Order,OWI,Parole Granted,5JD,Yes,Yes,Male,D Felony,Hispanic,Parole,1,1,0,0
16982,2013,2016,White - Non-Hispanic,25-34,Serious Misdemeanor,Drug,Drug Possession,Parole Granted,5JD,No,Yes,Male,Serious Misdemeanor,White,Parole,0,1,0,1
16983,2013,2016,White - Hispanic,35-44,B Felony,Violent,Murder/Manslaughter,Parole Granted,7JD,No,Yes,Male,B Felony,Hispanic,Parole,0,1,0,2
16984,2013,2016,White - Non-Hispanic,35-44,D Felony,Drug,Drug Possession,Discharged - Expiration of Sentence,unknown,Yes,No,Male,D Felony,White,Discharged - End of Sentence,1,0,0,2
16985,2013,2016,White - Non-Hispanic,Under 25,D Felony,Property,Burglary,Parole Granted,3JD,Yes,Yes,Male,D Felony,White,Parole,1,1,0,0
16986,2013,2016,Black - Non-Hispanic,25-34,C Felony,Violent,Assault,Parole Granted,unknown,Yes,Yes,Male,C Felony,Black,Parole,1,1,0,1
16987,2013,2016,White - Non-Hispanic,Under 25,D Felony,Violent,Sex,Released to Special Sentence,3JD,Yes,Yes,Male,D Felony,White,Special Sentence,1,1,0,0
16988,2013,2016,Black - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Drug,Trafficking,Parole Granted,5JD,Yes,Yes,Male,Felony - Enhancement to Original Penalty,Black,Parole,1,1,0,1
16989,2013,2016,White - Non-Hispanic,35-44,D Felony,Property,Forgery/Fraud,Paroled to Detainer - Out of State,3JD,No,Yes,Male,D Felony,White,Paroled to Detainer,0,1,0,2
16990,2013,2016,Black - Non-Hispanic,25-34,Aggravated Misdemeanor,Violent,Assault,Paroled w/Immediate Discharge,5JD,Yes,Yes,Male,Aggravated Misdemeanor,Black,Paroled,1,1,0,1
16991,2013,2016,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,3JD,Yes,Yes,Male,C Felony,White,Parole,1,1,0,2
16992,2013,2016,Black - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,1JD,Yes,Yes,Male,Felony - Enhancement to Original Penalty,Black,Parole,1,1,0,3
16993,2013,2016,Black - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,unknown,No,Yes,Male,Felony - Enhancement to Original Penalty,Black,Parole,0,1,0,1
16994,2013,2016,Black - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,unknown,No,Yes,Male,Felony - Enhancement to Original Penalty,Black,Parole,0,1,0,1
16995,2013,2016,White - Hispanic,35-44,C Felony,Drug,Trafficking,Paroled to Detainer - INS,unknown,No,Yes,Male,C Felony,Hispanic,Paroled to Detainer,0,1,0,2
16996,2013,2016,White - Hispanic,35-44,C Felony,Drug,Trafficking,Paroled to Detainer - INS,unknown,No,Yes,Male,C Felony,Hispanic,Paroled to Detainer,0,1,0,2
16997,2013,2016,Black - Non-Hispanic,Under 25,C Felony,Property,Burglary,Parole Granted,5JD,No,Yes,Male,C Felony,Black,Parole,0,1,0,0
16998,2013,2016,White - Non-Hispanic,25-34,C Felony,Drug,Trafficking,Parole Granted,5JD,Yes,Yes,Male,C Felony,White,Parole,1,1,0,1
16999,2013,2016,White - Non-Hispanic,25-34,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,5JD,Yes,Yes,Male,Felony - Enhancement to Original Penalty,White,Parole,1,1,0,1
17000,2013,2016,White - Non-Hispanic,45-54,Simple Misdemeanor,Public Order,Other Public Order,Parole Granted,unknown,No,Yes,Male,Simple Misdemeanor,White,Parole,0,1,0,3
17001,2013,2016,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,2JD,Yes,Yes,Male,C Felony,White,Parole,1,1,0,2
17002,2013,2016,Black - Non-Hispanic,45-54,Felony - Enhancement to Original Penalty,Other,Other Criminal,Parole Granted,1JD,Yes,Yes,Male,Felony - Enhancement to Original Penalty,Black,Parole,1,1,0,3
17003,2013,2016,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,8JD,Yes,Yes,Male,Aggravated Misdemeanor,White,Special Sentence,1,1,0,3
17004,2013,2016,White - Non-Hispanic,25-34,C Felony,Violent,Sex,Released to Special Sentence,5JD,Yes,Yes,Female,C Felony,White,Special Sentence,1,1,1,1
17005,2013,2016,White - Non-Hispanic,25-34,D Felony,Other,Other Criminal,Parole Granted,3JD,No,Yes,Female,D Felony,White,Parole,0,1,1,1
17006,2013,2016,White - Non-Hispanic,Under 25,C Felony,Property,Theft,Parole Granted,8JD,No,Yes,Female,C Felony,White,Parole,0,1,1,0
17007,2013,2016,White - Non-Hispanic,Under 25,C Felony,Violent,Assault,Parole Granted,8JD,No,Yes,Male,C Felony,White,Parole,0,1,0,0
17008,2013,2016,White - Non-Hispanic,Under 25,C Felony,Violent,Assault,Parole Granted,8JD,No,Yes,Male,C Felony,White,Parole,0,1,0,0
17009,2013,2016,White - Non-Hispanic,35-44,Aggravated Misdemeanor,Violent,Assault,Paroled to Detainer - Out of State,5JD,No,Yes,Male,Aggravated Misdemeanor,White,Paroled to Detainer,0,1,0,2
17010,2013,2016,Black - Non-Hispanic,25-34,D Felony,Public Order,Flight/Escape,Parole Granted,5JD,Yes,Yes,Male,D Felony,Black,Parole,1,1,0,1
17011,2013,2016,Black - Non-Hispanic,25-34,C Felony,Other,Other Violent,Parole Granted,1JD,Yes,Yes,Male,C Felony,Black,Parole,1,1,0,1
17012,2013,2016,American Indian or Alaska Native - Non-Hispanic,45-54,D Felony,Violent,Assault,Discharged - Expiration of Sentence,unknown,No,No,Male,D Felony,American Native,Discharged - End of Sentence,0,0,0,3
17013,2013,2016,White - Non-Hispanic,35-44,D Felony,Property,Burglary,Parole Granted,5JD,Yes,Yes,Male,D Felony,White,Parole,1,1,0,2
17014,2013,2016,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Paroled w/Immediate Discharge,unknown,No,Yes,Male,D Felony,White,Paroled,0,1,0,3
17015,2013,2016,White - Non-Hispanic,45-54,D Felony,Public Order,OWI,Paroled w/Immediate Discharge,unknown,No,Yes,Male,D Felony,White,Paroled,0,1,0,3
17016,2013,2016,White - Non-Hispanic,Under 25,D Felony,Drug,Other Drug,Paroled to Detainer - Iowa,unknown,No,Yes,Male,D Felony,White,Paroled to Detainer,0,1,0,0
17017,2013,2016,White - Non-Hispanic,Under 25,Aggravated Misdemeanor,Violent,Assault,Discharged - Expiration of Sentence,unknown,Yes,No,Male,Aggravated Misdemeanor,White,Discharged - End of Sentence,1,0,0,0
17018,2013,2016,White - Non-Hispanic,Under 25,C Felony,Violent,Assault,Parole Granted,1JD,Yes,Yes,Female,C Felony,White,Parole,1,1,1,0
17019,2013,2016,White - Non-Hispanic,25-34,C Felony,Property,Theft,Parole Granted,5JD,Yes,Yes,Male,C Felony,White,Parole,1,1,0,1
17020,2013,2016,White - Non-Hispanic,35-44,C Felony,Drug,Trafficking,Parole Granted,5JD,Yes,Yes,Female,C Felony,White,Parole,1,1,1,2
17021,2013,2016,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Other,Other Criminal,Released to Special Sentence,unknown,Yes,Yes,Male,Aggravated Misdemeanor,White,Special Sentence,1,1,0,3
17022,2013,2016,White - Non-Hispanic,45-54,C Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,No,No,Male,C Felony,White,Discharged - End of Sentence,0,0,0,3
17023,2013,2016,White - Non-Hispanic,45-54,C Felony,Property,Theft,Discharged - Expiration of Sentence,unknown,No,No,Male,C Felony,White,Discharged - End of Sentence,0,0,0,3
17024,2013,2016,White - Non-Hispanic,25-34,C Felony,Violent,Sex,Released to Special Sentence,6JD,Yes,Yes,Male,C Felony,White,Special Sentence,1,1,0,1
17025,2013,2016,Black - Non-Hispanic,Under 25,Aggravated Misdemeanor,Public Order,Alcohol,Parole Granted,1JD,Yes,Yes,Male,Aggravated Misdemeanor,Black,Parole,1,1,0,0
17026,2013,2016,White - Non-Hispanic,45-54,Aggravated Misdemeanor,Property,Theft,Parole Granted,5JD,No,Yes,Male,Aggravated Misdemeanor,White,Parole,0,1,0,3
